ml_item_id,sku,status,pricing_group_id,preco_unitario,acao,faixas_json,observado_em
MLB4880582379,VTK002473,active,,83.43,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:15Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.018Z
MLB7111706900,VTK001725,active,ml:MLB7111706900:MLB7149328288,78.9,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 101.79, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:12:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 100.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:12:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 99.69, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:12:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.176Z
MLB4880585951,VTK012367,active,ml:MLB4880585951:MLB7111649344,70.7,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""15"", ""type"": ""standard"", ""amount"": 68.58, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:47Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""16"", ""type"": ""standard"", ""amount"": 67.87, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:47Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""17"", ""type"": ""standard"", ""amount"": 67.17, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:47Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.183Z
MLB4903770465,VTK015981,active,item:MLB4903770465,96.93,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""28"", ""type"": ""standard"", ""amount"": 94.02, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T12:34:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""29"", ""type"": ""standard"", ""amount"": 93.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T12:34:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""30"", ""type"": ""standard"", ""amount"": 92.08, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T12:34:56Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.185Z
MLB7169863248,VTK015989,active,item:MLB7169863248,106.19,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""234"", ""type"": ""standard"", ""amount"": 103, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T04:00:34Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""235"", ""type"": ""standard"", ""amount"": 101.94, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T04:00:34Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""236"", ""type"": ""standard"", ""amount"": 100.88, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-31T04:00:34Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.184Z
MLB4880564363,VTK012004,active,,74.25,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:15:09Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.353Z
MLB7111661572,VTK012588,active,item:MLB7111661572,78.9,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""12"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:31:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:31:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""14"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:31:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.505Z
MLB4880586031,VTK012788,active,,84.8,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""15"", ""type"": ""standard"", ""amount"": 88.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""16"", ""type"": ""standard"", ""amount"": 87.94, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""17"", ""type"": ""standard"", ""amount"": 87.02, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:36Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.354Z
MLB7111649344,VTK012367,active,ml:MLB4880585951:MLB7111649344,70.7,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""9"", ""type"": ""standard"", ""amount"": 68.58, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:49Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""10"", ""type"": ""standard"", ""amount"": 67.87, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:49Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""11"", ""type"": ""standard"", ""amount"": 67.17, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-07T02:48:49Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.663Z
MLB7111708204,VTK012312,active,ml:MLB7111708204:MLB7149327914,59,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""3"", ""type"": ""standard"", ""amount"": 85.84, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:44:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""4"", ""type"": ""standard"", ""amount"": 84.95, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:44:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""5"", ""type"": ""standard"", ""amount"": 84.07, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-10T19:44:29Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.659Z
MLB4786789493,VTK009667,active,ml:MLB4786789493:MLB6957769978,61,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""23"", ""type"": ""standard"", ""amount"": 59.17, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T13:17:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""24"", ""type"": ""standard"", ""amount"": 58.56, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T13:17:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 57.95, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T13:17:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.815Z
MLB7149333332,VTK012172,active,ml:MLB7111648902:MLB7149333332,78.9,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 76.53, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:34:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 75.74, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:34:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 74.96, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-24T03:34:35Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.669Z
MLB7149329432,VTK012493,active,ml:MLB7111661588:MLB7149329432,89.44,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""24"", ""type"": ""standard"", ""amount"": 86.76, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 85.86, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""26"", ""type"": ""standard"", ""amount"": 84.97, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-28T16:58:33Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.975Z
MLB7111649308,VTK012229,active,item:MLB7111649308,79,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""11"", ""type"": ""standard"", ""amount"": 76.63, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T01:52:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""12"", ""type"": ""standard"", ""amount"": 75.84, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T01:52:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""13"", ""type"": ""standard"", ""amount"": 75.05, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-07-23T01:52:55Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.973Z
MLB6957769978,VTK009667,active,ml:MLB4786789493:MLB6957769978,61,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 65.65, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:23:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 67.04, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:23:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 66.35, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-06-23T13:23:19Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}]",2026-09-06T03:12:44.975Z
MLB7149333140,VTK012566,active,,90.57,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""23"", ""type"": ""standard"", ""amount"": 94.81, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T13:43:12Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""24"", ""type"": ""standard"", ""amount"": 93.83, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T13:43:12Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 92.85, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-27T13:43:12Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:44.977Z
MLB7111649116,VTK012309,active,,46.31,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""7"", ""type"": ""standard"", ""amount"": 63.47, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-06T18:31:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""8"", ""type"": ""standard"", ""amount"": 62.81, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-06T18:31:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""9"", ""type"": ""standard"", ""amount"": 62.16, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-06T18:31:32Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:45.134Z
MLB4880564247,VTK012058,active,ml:MLB4880564247:MLB7111661958,75,REMOVER_APOS_AUTORIZACAO,"[{""id"": ""23"", ""type"": ""standard"", ""amount"": 72.75, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-01T13:47:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 3}}, {""id"": ""24"", ""type"": ""standard"", ""amount"": 72, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-01T13:47:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 5}}, {""id"": ""25"", ""type"": ""standard"", ""amount"": 71.25, ""regular_amount"": null, ""currency_id"": ""BRL"", ""last_updated"": ""2026-08-01T13:47:27Z"", ""conditions"": {""context_restrictions"": [""channel_marketplace"", ""user_type_business""], ""start_time"": null, ""end_time"": null, ""min_purchase_unit"": 10}}]",2026-09-06T03:12:45.138Z
